z [cm];W [rad];W' [rad/cm];MT,tot [kNcm];MT,primario [kNcm];MT,secondario [kNcm];Bimomento [kNcm^2]
674;-0,0006302614355878644;-0,0014418149756300624;-546,622811702728;-1,909539753724455;-544,7132719490036;94611,53828909935
675;-0,000632653926561838;-0,0014291620865325427;-546,622811702728;-1,8927822674036998;-544,7300294353242;95156,25993177452
676;-0,0006350252688539504;-0,0014164365569878101;-546,622811702728;-1,8759285760746558;-544,7468831266533;95700,99838003828
677;-0,0006373753413947691;-0,0014036383847487177;-546,6228117027281;-1,8589786767612015;-544,7638330259668;96245,75373009716
678;-0,0006397040231113649;-0,0013907675675546294;-546,6228117027281;-1,841932566469351;-544,7808791362587;96790,52607816058
679;-0,0006420111929270056;-0,0013778241031326965;-546,6228117027281;-1,8247902421889433;-544,7980214605392;97335,31552044107
680;-0,000644296729761018;-0,001364807989196637;-546,622811702728;-1,8075517008920259;-544,8152600018359;97880,12215315395
681;-0,0006465605125288987;-0,0013517192234480113;-546,6228117027279;-1,7902169395345462;-544,8325947631934;98424,94607251801
682;-0,0006488024201423415;-0,0013385578035752244;-546,622811702728;-1,7727859550550271;-544,8500257476729;98969,7873747548
683;-0,0006510223315093766;-0,001325323727253469;-546,622811702728;-1,7552587443744945;-544,8675529583535;99514,64615608887
684;-0,000653220125533982;-0,0013120169921457259;-546,622811702728;-1,7376353043977992;-544,8851763983301;100059,52251274783
685;-0,0006553956811159445;-0,0012986375959018748;-546,6228117027279;-1,7199156320124431;-544,9028960707154;100604,41654096293
686;-0,0006575488771516647;-0,0012851855361589726;-546,622811702728;-1,7020997240889433;-544,920711978639;101149,32833696782
687;-0,0006596795925331855;-0,0012716608105410865;-546,6228117027281;-1,6841875774806148;-544,9386241252474;101694,25799699975
688;-0,0006617877061488864;-0,0012580634166597937;-546,622811702728;-1,6661791890242308;-544,9566325137038;102239,20561729897
689;-0,0006638730968828166;-0,0012443933521137374;-546,6228117027281;-1,6480745555394338;-544,9747371471886;102784,17129410888
690;-0,0006659356436152508;-0,001230650614488349;-546,622811702728;-1,6298736738283692;-544,9929380288996;103329,15512367604
691;-0,0006679752252225502;-0,0012168352013567363;-546,6228117027281;-1,6115765406768614;-545,0112351620512;103874,15720225046
692;-0,0006699917205765238;-0,0012029471102788514;-546,6228117027279;-1,5931831528533107;-545,0296285498746;104419,17762608505
693;-0,0006719850085454282;-0,001188986338801934;-546,622811702728;-1,5746935071092814;-545,0481181956187;104964,2164914362
694;-0,00067395496799319;-0,0011749528844604007;-546,6228117027279;-1,5561076001793548;-545,0667041025486;105509,27389456333
695;-0,0006759014777795724;-0,0011608467447757898;-546,622811702728;-1,5374254287810558;-545,0853862739469;106054,34993172942
696;-0,0006778244167602587;-0,0011466679172567606;-546,622811702728;-1,5186469896148538;-545,1041647131132;106599,4446992005
697;-0,0006797236637869075;-0,0011324163993991498;-546,622811702728;-1,499772279364234;-545,1230394233637;107144,55829324601
698;-0,0006815990977066255;-0,0011180921886862483;-546,622811702728;-1,4808012946960671;-545,1420104080319;107689,69081013872
699;-0,0006834505973628835;-0,0011036952825879132;-546,622811702728;-1,461734032259432;-545,1610776704686;108234,8423461547
700;-0,0006852780415943227;-0,0010892256785616783;-546,622811702728;-1,4425704886870867;-545,1802412140408;108780,01299757339
701;-0,0006870813092355599;-0,0010746833740520323;-546,622811702728;-1,4233106605945116;-545,1995010421334;109325,20286067759
702;-0,0006888602791172427;-0,0010600683664907518;-546,622811702728;-1,4039545445803516;-545,2188571581477;109870,41203175359
703;-0,0006906148300652448;-0,0010453806532964016;-546,6228117027281;-1,3845021372257542;-545,2383095655023;110415,64060709103
704;-0,00069234484090136;-0,0010306202318752788;-546,622811702728;-1,3649534350956192;-545,2578582676324;110960,88868298288
705;-0,0006940501904431906;-0,0010157870996203022;-546,6228117027279;-1,3453084347371282;-545,2775032679907;111506,15635572572
706;-0,0006957307575037597;-0,0010008812539120115;-546,622811702728;-1,3255671326810683;-545,2972445700469;112051,44372161943
707;-0,0006973864208917602;-0,000985902692117735;-546,6228117027279;-1,3057295254407282;-545,3170821772871;112596,75087696749
708;-0,0006990170594115552;-0,000970851411592033;-546,6228117027279;-1,2857956095124885;-545,3370160932154;113142,07791807683
709;-0,0007006225518629561;-0,0009557274096768653;-546,622811702728;-1,2657653813760403;-545,357046321352;113687,42494125798
710;-0,0007022027770414996;-0,0009405306837010907;-546,6228117027279;-1,2456388374937246;-545,3771728652341;114232,7920428248
711;-0,0007037576137382262;-0,0009252612309809116;-546,622811702728;-1,2254159743111195;-545,3973957284169;114778,17931909494
712;-0,0007052869407395135;-0,0009099190488193742;-546,622811702728;-1,2050967882563794;-545,4177149144716;115323,58686638929
713;-0,0007067906368275201;-0,0008945041345069793;-546,6228117027279;-1,1846812757410434;-545,4381304269868;115869,0147810326
714;-0,0007082685807796307;-0,0008790164853214044;-546,6228117027281;-1,164169433159668;-545,4586422695684;116414,46315935328
715;-0,0007097206513687893;-0,0008634560985272266;-546,622811702728;-1,1435612568894589;-545,4792504458385;116959,93209768299
716;-0,0007111467273634431;-0,0008478229713763663;-546,6228117027281;-1,1228567432908594;-545,4999549594372;117505,42169235738
717;-0,0007125466875272657;-0,0008321171011079209;-546,6228117027282;-1,1020558887073304;-545,5207558140208;118050,93203971555
718;-0,0007139204106194341;-0,0008163384849479982;-546,6228117027282;-1,0811586894651288;-545,541653013263;118596,46323610026
719;-0,0007152677753944625;-0,0008004871201098274;-546,6228117027279;-1,0601651418734555;-545,5626465608544;119142,0153778582
720;-0,0007165886606022576;-0,000784563003794092;-546,622811702728;-1,0390752422248954;-545,5837364605031;119687,58856133936
721;-0,0007178829449880353;-0,0007685661331883753;-546,622811702728;-1,0178889867946843;-545,6049227159333;120233,18288289776
722;-0,0007191505072922932;-0,000752496505467326;-546,6228117027279;-0,9966063718409267;-545,6262053308869;120778,79843889113
723;-0,000720391226250755;-0,0007363541177929922;-546,6228117027279;-0,9752273936050389;-545,6475843091229;121324,43532568066
724;-0,0007216049805944535;-0,0007201389673145986;-546,622811702728;-0,9537520483114544;-545,6690596544165;121870,09363963174
725;-0,0007227916490497588;-0,0007038510511679918;-546,622811702728;-0,9321803321668884;-545,690631370561;122415,77347711314
